"Stars","Title","Entry ID","Entry Name","Date Added","Date Modified","PDB format version","Source Path","Source File","Source File Index","entry id backup","prepared","prepared with version","assigned bond orders","added hydrogens","treated metals","created disulfur","deleted far waters","ran protassign","Potential Energy-OPLS 2005","RMS Derivative-OPLS 2005","Max Derivative-OPLS 2005","Stretch Energy-OPLS 2005","Bend Energy-OPLS 2005","LJ-14 Energy-OPLS 2005","El-14 Energy-OPLS 2005","Van der Waals Energy-OPLS 2005","Electrostatic Energy-OPLS 2005","Dihedral Energy-OPLS 2005","target temperature","ran impref","ID","NAME","DEFINITION","STAR","SYNONYM","IUPAC_NAME","FORMULA","MASS","MONOISOTOPIC_MASS","CHARGE","SMILES","INCHI","INCHIKEY","CAS_REGISTRY_NUMBER","KEGG_COMPOUND_ACCESSION","KNAPSACK_ACCESSION","AGRICOLA_CITATION","PUBMED_CITATION","chiral flag","version","Chirality 1","Chirality 2","Chirality 3","ct enhanced stereo status","SECONDARY_ID","INN","REAXYS_REGISTRY_NUMBER","CHEMIDPLUS","DRUGBANK_ACCESSION","KEGG_DRUG_ACCESSION","PDBECHEM_ACCESSION","PUBMED_CITATION-1","Chirality 4","Chirality 5","Chirality 6","Chirality 7","Chirality 8","Chirality 9","Chirality 10","Chirality 11","Chirality 12","Chirality 13","Chirality 14","Chirality 15","Chirality 16","Chirality 17","BEILSTEIN_REGISTRY_NUMBER","HMDB_ACCESSION","NIST_CHEMISTRY_WEBBOOK","WIKIPEDIA_ACCESSION","LINCS_ACCESSION","METACYC_ACCESSION","BRAND_NAME","PESTICIDES_ACCESSION","AtomNumChirality 1","PUBMED_CENTRAL_CITATION","SiteScore","size","Dscore","volume","exposure","enclosure","contact","phobic","philic","balance","don/acc","residues","residues asl","job name","source file","source file index","mmshare version","flags","input","cmdline","tautomer probability","Ionization Penalty","Ionization Penalty Charging","Ionization Penalty Neutral","State Penalty","Charging Adjusted Penalty","Tot Q","Tot abs Q","EZ 1","EZ 2","Force Field","Energy","Chiralities Consistent","Variant","Chemistry Notes","EZ 3","EZ 4","EZ 5","EZ 6","EZ 7","EZ 8","grid version","gridbox xcent","gridbox ycent","gridbox zcent","gridbox xrange","gridbox yrange","gridbox zrange","gridbox ligxrange","gridbox ligyrange","gridbox ligzrange","receptor","glide gridfile","glide lignum","glide rotatable bonds","docking score","glide ligand efficiency","glide ligand efficiency sa","glide ligand efficiency ln","glide gscore","glide lipo","glide hbond","glide metal","glide rewards","glide evdw","glide ecoul","glide erotb","glide esite","glide emodel","glide energy","glide einternal","glide confnum","glide posenum","glide eff state penalty"
,"ChEBI_65365","283","ChEBI_65365.1","2017-12-07 11:11:45","2017-12-07 11:11:45","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_65365.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:65365","1-O-acetyl-4R,6S-britannilactone","A sesquiterpene lactone that is (3aS,4R,7aR)-3a,4,7,7a-tetrahydro-1-benzofuran-2(3H)-one with a methylidene at position C-3, a hydroxy at C-4, a methyl at C-6, and a (2S)-5-(acetyloxy)pentan-2-yl group at position C-5. A natural product found in Inula britannica var chinensis and Inula japonica.",3,"","(4R)-4-[(3aS,4S,7aR)-4-hydroxy-6-methyl-3-methylidene-2-oxo-2,3,3a,4,7,7a-hexahydro-1-benzofuran-5-yl]pentyl acetate","C17H24O5",308.369500,308.162000,0,"[H][C@@]12CC(C)=C([C@H](C)CCCOC(C)=O)[C@@H](O)[C@]1([H])C(=C)C(=O)O2","InChI=1S/C17H24O5/c1-9(6-5-7-21-12(4)18)14-10(2)8-13-15(16(14)19)11(3)17(20)22-13/h9,13,15-16,19H,3,5-8H2,1-2,4H3/t9-,13-,15-,16-/m1/s1","QKUFZFLZBUSEHN-BYRYDROYSA-N","","","","",,false,0,"3_S_24_2_6_25","5_R_9_6_4_13","6_S_5_3_7_14",2,"","",11296086,"","","","","14969344; 18926678","15_R_2_16_17_33","","","","","","","","","","","","","",,"","","","","","","","","",,,,,,,,,,,,"","","Os01g0625300_ligprep_1","Os01g0625300_ligprep_1.maegz",26,39016,0,"TzFDKD1PKUMoPVtDSDJdKVtDQEhdKFtDQEhdMTIpW0NASF0oW09IXSlDKD1DKFtDSDJdMilbQ0gzXSlbQ0BIXShbQ0gzXSlbQ0gyXVtDSDJdW0NIMl1PQyg9TylbQ0gzXQ==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0,0,"4_1_2_3_Z","","OPLS_2005",26.982177,true,"ChEBI_65365-1","This compound has an ester and may undergo hydrolysis at high or low pH.","","","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"ChEBI_65562","284","ChEBI_65562.1","2017-12-07 11:11:45","2017-12-07 11:11:45","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_65562.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:65562","callophycoic acid F","An organic heterobicyclic compound that is 2,5-dihydro-1-benzoxepine-7-carboxylic acid substituted by a (3E,7E)-4,8,12-trimethyltrideca-3,7,11-trien-1-yl group at position 3. It is isolated from the Fijian red alga Callophycus serratus and exhibits antibacterial, antimalarial and anticancer activities.",3,"","3-[(3E,7E)-4,8,12-trimethyltrideca-3,7,11-trien-1-yl]-2,5-dihydro-1-benzoxepine-7-carboxylic acid","C27H36O3",408.572900,408.266000,0,"CC(C)=CCC\C(C)=C\CC\C(C)=C\CCC1=CCc2cc(ccc2OC1)C(O)=O","InChI=1S/C27H36O3/c1-20(2)8-5-9-21(3)10-6-11-22(4)12-7-13-23-14-15-24-18-25(27(28)29)16-17-26(24)30-19-23/h8,10,12,14,16-18H,5-7,9,11,13,15,19H2,1-4H3,(H,28,29)/b21-10+,22-12+","URXNJUNXUWLMAY-KZVLYIKRSA-N","","","","",17715978,false,0,"","","",2,"","",11167776,"","","","","","","","","","","","","","","","","","","",,"","","","","","","","","",,,,,,,,,,,,"","","Os01g0625300_ligprep_1","Os01g0625300_ligprep_1.maegz",27,39016,0,"W2NIXTFbY0hdYyhDKD1PKVtPSF0pW2NIXWMoYzEyKVtDSDJdW0NIXT1DKFtDSDJdTzIpW0NIMl1bQ0gyXS9bQ0hdPUMoW0NIM10pL1tDSDJdW0NIMl0vW0NIXT1DKFtDSDNdKS9bQ0gyXVtDSDJdW0NIXT1DKFtDSDNdKVtDSDNd","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,0.0057,0.0057,0.0000,0.0042,0.009824,-1,1,"1_2_3_5_Z","16_17_18_19_E","OPLS_2005",21.738332,true,"ChEBI_65562-1","","20_21_22_23_E","","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"ChEBI_65608","285","ChEBI_65608.1","2017-12-07 11:11:45","2017-12-07 11:11:45","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_65608.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:65608","ceratamine A","An organic heterobicyclic compound, which is imidazo[4,5-d]azepin-5(6H)-one substituted by a 3,5-dibromo-4-methoxybenzyl group at position 4, a methyl group at position 6 and a methylamino group at position 2. It is an antimitotic alkaloid isolated from the marine sponge Pseudoceratina.",3,"","4-(3,5-dibromo-4-methoxybenzyl)-6-methyl-2-(methylamino)imidazo[4,5-d]azepin-5(6H)-one","C17H16Br2N4O2",468.143000,465.964000,0,"CNc1nc2ccn(C)c(=O)c(Cc3cc(Br)c(OC)c(Br)c3)c2n1","InChI=1S/C17H16Br2N4O2/c1-20-17-21-13-4-5-23(2)16(24)10(14(13)22-17)6-9-7-11(18)15(25-3)12(19)8-9/h4-5,7-8H,6H2,1-3H3,(H,20,22)","HAIJSTYZBPUVSG-UHFFFAOYSA-N","","","","",14627391,false,0,"","","",2,"","",9655937,"","","","","","","","","","","","","","","","","","","",,"","","","","","","","","",,,,,,,,,,,,"","","Os01g0625300_ligprep_1","Os01g0625300_ligprep_1.maegz",28,39016,0,"W0NIM11bTkhdYyhuMSluYyhjMTIpW2NIXVtjSF1uKFtDSDNdKWMoPU8pYzJbQ0gyXWMzW2NIXWMoQnIpYyhjKEJyKVtjSF0zKU9bQ0gzXQ==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0534,0.0529,0.0004,0.0425,0.095414,2,2,"","","OPLS_2005",67.449503,true,"ChEBI_65608-1","","","","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"ChEBI_65609","286","ChEBI_65609.1","2017-12-07 11:11:45","2017-12-07 11:11:45","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_65609.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:65609","ceratamine B","An organic heterobicyclic compound, which is imidazo[4,5-d]azepin-5(6H)-one substituted by a 3,5-dibromo-4-methoxybenzyl group at position 4 and a methylamino group at position 2. It is an antimitotic alkaloid isolated from the marine sponge Pseudoceratina.",3,"","4-(3,5-dibromo-4-methoxybenzyl)-2-(methylamino)imidazo[4,5-d]azepin-5(6H)-one","C16H14Br2N4O2",454.116000,451.948000,0,"CNc1nc2cc[nH]c(=O)c(Cc3cc(Br)c(OC)c(Br)c3)c2n1","InChI=1S/C16H14Br2N4O2/c1-19-16-21-12-3-4-20-15(23)9(13(12)22-16)5-8-6-10(17)14(24-2)11(18)7-8/h3-4,6-7H,5H2,1-2H3,(H,20,23)(H,19,21,22)","UCJCVNFPNDGXHS-UHFFFAOYSA-N","","","","",14627391,false,0,"","","",2,"","",9656135,"","","","","","","","","","","","","","","","","","","",,"","","","","","","","","",,,,,,,,,,,,"","","Os01g0625300_ligprep_1","Os01g0625300_ligprep_1.maegz",29,39016,0,"W0NIM11bTkhdYyhuMSluYyhjMTIpW2NIXVtjSF1bbkhdYyg9TyljMltDSDJdYzNbY0hdYyhCciljKGMoQnIpW2NIXTMpT1tDSDNd","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0534,0.0529,0.0004,0.0425,0.095414,2,2,"","","OPLS_2005",59.623003,true,"ChEBI_65609-1","","","","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"ChEBI_65800","287","ChEBI_65800.1","2017-12-07 11:11:45","2017-12-07 11:11:45","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_65800.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:65800","5-hydroxy-7-prop-2-en-(E)-ylidene-7,7a-dihydro- 2H-cyclopenta[b]pyran-6-one","An organic heterobicyclic compound that is 7,7a-dihydrocyclopenta[b]pyran-6(2H)-one substituted by a hydroxy group at position 5 and a prop-2-en-1-ylidene group at position 7 (the E isomer). Isolated from the sponge Ulosa and ascidian Diplosoma virens, it exhibits antimicrobial activity and toxicity against HCT116 cells (human colorectal cancer cells) by triggering apoptotic cell death.",3,"Diplosoma ylidene 1","(7E)-5-hydroxy-7-(prop-2-en-1-ylidene)-7,7a-dihydrocyclopenta[b]pyran-6(2H)-one","C11H10O3",190.195300,190.063000,0,"OC1=C2C=CCOC2\C(=C/C=C)C1=O","InChI=1S/C11H10O3/c1-2-4-7-9(12)10(13)8-5-3-6-14-11(7)8/h2-5,11,13H,1,6H2/b7-4-","CCVQPAZRNPBPPA-DAXSKMNVSA-N","","","","",18463568,false,0,"5_R_1_9_6_19","","",2,"","",15800346,"","","","","","","","","","","","","","","","","","","",,"","","","","","","","","",,,,,,,,,,,,"","","Os01g0625300_ligprep_1","Os01g0625300_ligprep_1.maegz",30,39016,0,"TzFbQ0gyXVtDSF09W0NIXUMoW0NAQEhdMTIpPUMoW09IXSlDKD1PKUNcMj1bQ0hdXFtDSF09W0NIMl0=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,0.0794,0.0000,0.0794,0.0702,0.070240,0,0,"2_3_4_6_Z","5_6_7_10_E","OPLS_2005",11.833023,true,"ChEBI_65800-1","","8_9_12_13_E","","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"ChEBI_65800","288","ChEBI_65800.1","2017-12-07 11:11:45","2017-12-07 11:11:45","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_65800.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:65800","5-hydroxy-7-prop-2-en-(E)-ylidene-7,7a-dihydro- 2H-cyclopenta[b]pyran-6-one","An organic heterobicyclic compound that is 7,7a-dihydrocyclopenta[b]pyran-6(2H)-one substituted by a hydroxy group at position 5 and a prop-2-en-1-ylidene group at position 7 (the E isomer). Isolated from the sponge Ulosa and ascidian Diplosoma virens, it exhibits antimicrobial activity and toxicity against HCT116 cells (human colorectal cancer cells) by triggering apoptotic cell death.",3,"Diplosoma ylidene 1","(7E)-5-hydroxy-7-(prop-2-en-1-ylidene)-7,7a-dihydrocyclopenta[b]pyran-6(2H)-one","C11H10O3",190.195300,190.063000,0,"OC1=C2C=CCOC2\C(=C/C=C)C1=O","InChI=1S/C11H10O3/c1-2-4-7-9(12)10(13)8-5-3-6-14-11(7)8/h2-5,11,13H,1,6H2/b7-4-","CCVQPAZRNPBPPA-DAXSKMNVSA-N","","","","",18463568,false,0,"5_R_1_9_6_19","","",2,"","",15800346,"","","","","","","","","","","","","","","","","","","",,"","","","","","","","","",,,,,,,,,,,,"","","Os01g0625300_ligprep_1","Os01g0625300_ligprep_1.maegz",30,39016,0,"TzFbQ0gyXVtDSF09W0NIXUMoW0NAQEhdMTIpPUMoW09IXSlDKD1PKUNcMj1bQ0hdXFtDSF09W0NIMl0=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,1.2301,1.2301,0.0000,1.2982,2.528345,-1,1,"2_3_4_6_Z","5_6_7_10_E","OPLS_2005",11.589522,true,"ChEBI_65800-2","","8_9_12_13_E","","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"ChEBI_65800","289","ChEBI_65800.1","2017-12-07 11:11:45","2017-12-07 11:11:45","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_65800.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:65800","5-hydroxy-7-prop-2-en-(E)-ylidene-7,7a-dihydro- 2H-cyclopenta[b]pyran-6-one","An organic heterobicyclic compound that is 7,7a-dihydrocyclopenta[b]pyran-6(2H)-one substituted by a hydroxy group at position 5 and a prop-2-en-1-ylidene group at position 7 (the E isomer). Isolated from the sponge Ulosa and ascidian Diplosoma virens, it exhibits antimicrobial activity and toxicity against HCT116 cells (human colorectal cancer cells) by triggering apoptotic cell death.",3,"Diplosoma ylidene 1","(7E)-5-hydroxy-7-(prop-2-en-1-ylidene)-7,7a-dihydrocyclopenta[b]pyran-6(2H)-one","C11H10O3",190.195300,190.063000,0,"OC1=C2C=CCOC2\C(=C/C=C)C1=O","InChI=1S/C11H10O3/c1-2-4-7-9(12)10(13)8-5-3-6-14-11(7)8/h2-5,11,13H,1,6H2/b7-4-","CCVQPAZRNPBPPA-DAXSKMNVSA-N","","","","",18463568,false,0,"5_S_1_9_6_19","","",2,"","",15800346,"","","","","","","","","","","","","","","","","","","",,"","","","","","","","","",,,,,,,,,,,,"","","Os01g0625300_ligprep_1","Os01g0625300_ligprep_1.maegz",30,39016,0,"TzFbQ0gyXVtDSF09W0NIXUMoW0NASF0xMik9QyhbT0hdKUMoPU8pQ1wyPVtDSF1cW0NIXT1bQ0gyXQ==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,0.0794,0.0000,0.0794,0.0702,0.070240,0,0,"2_3_4_6_Z","5_6_7_10_E","OPLS_2005",11.833014,true,"ChEBI_65800-3","","8_9_12_13_E","","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"ChEBI_65800","290","ChEBI_65800.1","2017-12-07 11:11:45","2017-12-07 11:11:45","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_65800.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:65800","5-hydroxy-7-prop-2-en-(E)-ylidene-7,7a-dihydro- 2H-cyclopenta[b]pyran-6-one","An organic heterobicyclic compound that is 7,7a-dihydrocyclopenta[b]pyran-6(2H)-one substituted by a hydroxy group at position 5 and a prop-2-en-1-ylidene group at position 7 (the E isomer). Isolated from the sponge Ulosa and ascidian Diplosoma virens, it exhibits antimicrobial activity and toxicity against HCT116 cells (human colorectal cancer cells) by triggering apoptotic cell death.",3,"Diplosoma ylidene 1","(7E)-5-hydroxy-7-(prop-2-en-1-ylidene)-7,7a-dihydrocyclopenta[b]pyran-6(2H)-one","C11H10O3",190.195300,190.063000,0,"OC1=C2C=CCOC2\C(=C/C=C)C1=O","InChI=1S/C11H10O3/c1-2-4-7-9(12)10(13)8-5-3-6-14-11(7)8/h2-5,11,13H,1,6H2/b7-4-","CCVQPAZRNPBPPA-DAXSKMNVSA-N","","","","",18463568,false,0,"5_S_1_9_6_19","","",2,"","",15800346,"","","","","","","","","","","","","","","","","","","",,"","","","","","","","","",,,,,,,,,,,,"","","Os01g0625300_ligprep_1","Os01g0625300_ligprep_1.maegz",30,39016,0,"TzFbQ0gyXVtDSF09W0NIXUMoW0NASF0xMik9QyhbT0hdKUMoPU8pQ1wyPVtDSF1cW0NIXT1bQ0gyXQ==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,1.2301,1.2301,0.0000,1.2982,2.528345,-1,1,"2_3_4_6_Z","5_6_7_10_E","OPLS_2005",11.589507,true,"ChEBI_65800-4","","8_9_12_13_E","","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"ChEBI_65801","291","ChEBI_65801.1","2017-12-07 11:11:45","2017-12-07 11:11:45","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_65801.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:65801","5-hydroxy-7-prop-2-en-(Z)-ylidene-7,7a-dihydro- 2H-cyclopenta[b]pyran-6-one","An organic heterobicyclic compound that is 7,7a-dihydrocyclopenta[b]pyran-6(2H)-one substituted by a hydroxy group at position 5 and a prop-2-en-1-ylidene group at position 7 (the Z isomer). Isolated from the sponge Ulosa and ascidian Diplosoma virens, it exhibits antimicrobial activity and toxicity against HCT116 cells (human colorectal cancer cells) by triggering apoptotic cell death.",3,"Diplosoma ylidene 2","(7Z)-5-hydroxy-7-(prop-2-en-1-ylidene)-7,7a-dihydrocyclopenta[b]pyran-6(2H)-one","C11H10O3",190.195300,190.063000,0,"OC1=C2C=CCOC2\C(=C\C=C)C1=O","InChI=1S/C11H10O3/c1-2-4-7-9(12)10(13)8-5-3-6-14-11(7)8/h2-5,11,13H,1,6H2/b7-4+","CCVQPAZRNPBPPA-QPJJXVBHSA-N","","","","",18463568,false,0,"5_R_1_9_6_19","","",2,"","",15800347,"","","","","","","","","","","","","","","","","","","",,"","","","","","","","","",,,,,,,,,,,,"","","Os01g0625300_ligprep_1","Os01g0625300_ligprep_1.maegz",31,39016,0,"TzFbQ0gyXVtDSF09W0NIXUMoW0NAQEhdMTIpPUMoW09IXSlDKD1PKUNcMj1bQ0hdL1tDSF09W0NIMl0=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,0.0794,0.0000,0.0794,0.0702,0.070240,0,0,"2_3_4_6_Z","5_6_7_10_E","OPLS_2005",14.002184,true,"ChEBI_65801-1","","8_9_12_13_Z","","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"ChEBI_65801","292","ChEBI_65801.1","2017-12-07 11:11:45","2017-12-07 11:11:45","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_65801.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:65801","5-hydroxy-7-prop-2-en-(Z)-ylidene-7,7a-dihydro- 2H-cyclopenta[b]pyran-6-one","An organic heterobicyclic compound that is 7,7a-dihydrocyclopenta[b]pyran-6(2H)-one substituted by a hydroxy group at position 5 and a prop-2-en-1-ylidene group at position 7 (the Z isomer). Isolated from the sponge Ulosa and ascidian Diplosoma virens, it exhibits antimicrobial activity and toxicity against HCT116 cells (human colorectal cancer cells) by triggering apoptotic cell death.",3,"Diplosoma ylidene 2","(7Z)-5-hydroxy-7-(prop-2-en-1-ylidene)-7,7a-dihydrocyclopenta[b]pyran-6(2H)-one","C11H10O3",190.195300,190.063000,0,"OC1=C2C=CCOC2\C(=C\C=C)C1=O","InChI=1S/C11H10O3/c1-2-4-7-9(12)10(13)8-5-3-6-14-11(7)8/h2-5,11,13H,1,6H2/b7-4+","CCVQPAZRNPBPPA-QPJJXVBHSA-N","","","","",18463568,false,0,"5_R_1_9_6_19","","",2,"","",15800347,"","","","","","","","","","","","","","","","","","","",,"","","","","","","","","",,,,,,,,,,,,"","","Os01g0625300_ligprep_1","Os01g0625300_ligprep_1.maegz",31,39016,0,"TzFbQ0gyXVtDSF09W0NIXUMoW0NAQEhdMTIpPUMoW09IXSlDKD1PKUNcMj1bQ0hdL1tDSF09W0NIMl0=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,1.2301,1.2301,0.0000,1.2982,2.528345,-1,1,"2_3_4_6_Z","5_6_7_10_E","OPLS_2005",13.808020,true,"ChEBI_65801-2","","8_9_12_13_Z","","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
,"ChEBI_65801","293","ChEBI_65801.1","2017-12-07 11:11:45","2017-12-07 11:11:45","","/home/biotech03/Desktop/Schrodinger/organic heterobicyclic compound sdf","ChEBI_65801.sdf",1,"",,"",,,,,,,,,,,,,,,,,,,"CHEBI:65801","5-hydroxy-7-prop-2-en-(Z)-ylidene-7,7a-dihydro- 2H-cyclopenta[b]pyran-6-one","An organic heterobicyclic compound that is 7,7a-dihydrocyclopenta[b]pyran-6(2H)-one substituted by a hydroxy group at position 5 and a prop-2-en-1-ylidene group at position 7 (the Z isomer). Isolated from the sponge Ulosa and ascidian Diplosoma virens, it exhibits antimicrobial activity and toxicity against HCT116 cells (human colorectal cancer cells) by triggering apoptotic cell death.",3,"Diplosoma ylidene 2","(7Z)-5-hydroxy-7-(prop-2-en-1-ylidene)-7,7a-dihydrocyclopenta[b]pyran-6(2H)-one","C11H10O3",190.195300,190.063000,0,"OC1=C2C=CCOC2\C(=C\C=C)C1=O","InChI=1S/C11H10O3/c1-2-4-7-9(12)10(13)8-5-3-6-14-11(7)8/h2-5,11,13H,1,6H2/b7-4+","CCVQPAZRNPBPPA-QPJJXVBHSA-N","","","","",18463568,false,0,"5_S_1_9_6_19","","",2,"","",15800347,"","","","","","","","","","","","","","","","","","","",,"","","","","","","","","",,,,,,,,,,,,"","","Os01g0625300_ligprep_1","Os01g0625300_ligprep_1.maegz",31,39016,0,"TzFbQ0gyXVtDSF09W0NIXUMoW0NASF0xMik9QyhbT0hdKUMoPU8pQ1wyPVtDSF0vW0NIXT1bQ0gyXQ==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMS4wJywgJy1waCcsICc2LjUnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,0.0794,0.0000,0.0794,0.0702,0.070240,0,0,"2_3_4_6_Z","5_6_7_10_E","OPLS_2005",14.002124,true,"ChEBI_65801-3","","8_9_12_13_Z","","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,
